trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint,checkpoint_id,continuous_pickup,continuous_drop_off
AttleboroWork-717768-5768,18:46:00,18:46:00,DB-2222-02,120,,0,0,1,,,
AttleboroWork-717768-5768,18:48:00,18:48:00,DB-2230-02,130,,0,0,1,,,
AttleboroWork-717768-5768,18:51:00,18:51:00,DB-2240-02,140,,0,0,1,,,
AttleboroWork-717768-5768,18:54:00,18:54:00,DB-2249-02,150,,0,0,1,,,
AttleboroWork-717768-5768,18:57:00,18:57:00,DB-2258-02,160,,0,0,1,,,
AttleboroWork-717768-5768,18:59:00,18:59:00,DB-2265-02,170,,0,0,1,,,
AttleboroWork-717768-5768,19:10:00,19:10:00,NEC-2287,180,,1,0,1,,,
AttleboroWork-717823-710,05:59:00,05:59:00,FB-0303-S,0,South Station via Back Bay,0,1,1,,,
AttleboroWork-717823-710,06:06:00,06:06:00,FB-0275-S,10,South Station via Back Bay,0,0,1,,,
AttleboroWork-717823-710,06:13:00,06:13:00,FB-0230-S,20,South Station via Back Bay,0,0,1,,,
AttleboroWork-717823-710,06:20:00,06:20:00,FB-0191-S,30,South Station via Back Bay,0,0,1,,,
AttleboroWork-717823-710,06:24:00,06:24:00,FB-0166-S,40,South Station via Back Bay,0,0,1,,,
AttleboroWork-717823-710,06:28:00,06:28:00,FB-0148-02,50,South Station via Back Bay,0,0,1,,,
AttleboroWork-717823-710,06:30:00,06:30:00,FB-0143-02,60,South Station via Back Bay,0,0,1,,,
AttleboroWork-717823-710,06:33:00,06:33:00,FB-0125-02,70,South Station via Back Bay,0,0,1,,,
AttleboroWork-717823-710,06:36:00,06:36:00,FB-0118-02,80,South Station via Back Bay,0,0,1,,,
AttleboroWork-717823-710,06:39:00,06:39:00,FB-0109-02,90,South Station via Back Bay,0,0,1,,,
AttleboroWork-717823-710,06:43:00,06:43:00,FB-0095-05,100,South Station via Back Bay,0,0,1,,,
AttleboroWork-717823-710,06:53:00,06:53:00,NEC-2237-03,110,,0,0,0,,,
AttleboroWork-717823-710,06:58:00,06:58:00,NEC-2265-03,120,,0,0,0,,,
AttleboroWork-717823-710,07:02:00,07:02:00,NEC-2276-03,130,,0,0,0,,,
AttleboroWork-717823-710,07:08:00,07:08:00,NEC-2287,140,,1,0,1,,,
AttleboroWork-722800-792,23:28:00,23:28:00,FB-0303-S,0,South Station via Back Bay,0,1,1,,,
AttleboroWork-722800-792,23:35:00,23:35:00,FB-0275-S,10,South Station via Back Bay,0,0,1,,,
AttleboroWork-722800-792,23:42:00,23:42:00,FB-0230-S,20,South Station via Back Bay,0,0,1,,,
AttleboroWork-722800-792,23:49:00,23:49:00,FB-0191-S,30,South Station via Back Bay,0,0,1,,,
AttleboroWork-722800-792,23:52:00,23:52:00,FB-0166-S,40,South Station via Back Bay,3,3,1,,,
AttleboroWork-722800-792,23:55:00,23:55:00,FB-0148-02,50,South Station via Back Bay,0,0,1,,,
AttleboroWork-722800-792,23:57:00,23:57:00,FB-0143-02,60,South Station via Back Bay,0,0,1,,,
AttleboroWork-722800-792,24:00:00,24:00:00,FB-0125-02,70,South Station via Back Bay,0,0,1,,,
AttleboroWork-722800-792,24:03:00,24:03:00,FB-0118-02,80,South Station via Back Bay,0,0,1,,,
AttleboroWork-722800-792,24:06:00,24:06:00,FB-0109-02,90,South Station via Back Bay,0,0,1,,,
AttleboroWork-722800-792,24:12:00,24:12:00,FB-0095-04,100,,1,0,1,,,
AttleboroWork-729096-5706,05:17:00,05:17:00,FB-0303-S,0,South Station via Fairmount & Back Bay,0,1,1,,,
AttleboroWork-729096-5706,05:24:00,05:24:00,FB-0275-S,10,South Station via Fairmount & Back Bay,0,0,1,,,
AttleboroWork-729096-5706,05:31:00,05:31:00,FB-0230-S,20,South Station via Fairmount & Back Bay,0,0,1,,,
AttleboroWork-729096-5706,05:38:00,05:38:00,FB-0191-S,30,South Station via Fairmount & Back Bay,0,0,1,,,
AttleboroWork-729096-5706,05:41:00,05:41:00,FB-0166-S,40,South Station via Fairmount & Back Bay,3,3,1,,,
AttleboroWork-729096-5706,05:45:00,05:45:00,FB-0148-02,50,South Station via Fairmount & Back Bay,0,0,1,,,
AttleboroWork-729096-5706,05:47:00,05:47:00,FB-0143-02,60,South Station via Fairmount & Back Bay,0,0,1,,,
AttleboroWork-729096-5706,05:50:00,05:50:00,FB-0125-02,70,South Station via Fairmount & Back Bay,0,0,1,,,
AttleboroWork-729096-5706,05:52:00,05:52:00,FB-0118-02,80,South Station via Fairmount & Back Bay,0,0,1,,,
AttleboroWork-729096-5706,05:55:00,05:55:00,FB-0109-02,90,South Station via Fairmount & Back Bay,0,0,1,,,
AttleboroWork-729096-5706,06:00:00,06:00:00,FB-0095-04,100,South Station via Fairmount,0,0,1,,,
AttleboroWork-729096-5706,06:03:00,06:03:00,DB-2205-02,110,,0,0,1,,,
AttleboroWork-729096-5706,06:06:00,06:06:00,DB-2222-02,120,,0,0,1,,,
AttleboroWork-729096-5706,06:08:00,06:08:00,DB-2230-02,130,,0,0,1,,,
AttleboroWork-729096-5706,06:11:00,06:11:00,DB-2240-02,140,,0,0,1,,,
AttleboroWork-729096-5706,06:14:00,06:14:00,DB-2249-02,150,,0,0,1,,,
AttleboroWork-729096-5706,06:17:00,06:17:00,DB-2258-02,160,,0,0,1,,,
AttleboroWork-729096-5706,06:19:00,06:19:00,DB-2265-02,170,,0,0,1,,,
AttleboroWork-729096-5706,06:30:00,06:30:00,NEC-2287,180,,1,0,1,,,
AttleboroWork-729099-984,21:58:00,21:58:00,SB-0189-S,0,,0,1,1,,,
AttleboroWork-729099-984,22:05:00,22:05:00,SB-0156-S,10,,0,0,1,,,
AttleboroWork-729099-984,22:08:00,22:08:00,SB-0150-06,20,,0,0,1,,,
AttleboroWork-729099-984,22:13:00,22:13:00,NEC-2173-02,30,,0,0,1,,,
AttleboroWork-729099-984,22:17:00,22:17:00,NEC-2192-02,40,,0,0,1,,,
AttleboroWork-729099-984,22:19:00,22:19:00,NEC-2203-02,50,,0,0,1,,,
AttleboroWork-729099-984,22:29:00,22:29:00,NEC-2265-02,60,,0,0,0,,,
AttleboroWork-729099-984,22:33:00,22:33:00,NEC-2276-02,70,,0,0,0,,,
AttleboroWork-729099-984,22:38:00,22:38:00,NEC-2287,80,,1,0,1,,,
CFFriday-738196-4931,17:22:00,17:22:00,NEC-2287,0,,0,1,1,,,
CFFriday-738196-4931,17:42:00,17:42:00,MM-0109-S,10,,0,1,1,,,
CFFriday-738196-4931,17:59:00,17:59:00,MM-0200-S,20,,0,1,1,,,
CFFriday-738196-4931,18:20:00,18:20:00,MM-0356-S,30,,0,1,1,,,
CFFriday-738196-4931,18:39:00,18:39:00,CM-0493-S,40,,0,0,1,,,
CFFriday-738196-4931,18:53:00,18:53:00,CM-0547-S,50,,0,0,1,,,
CFFriday-738196-4931,19:02:00,19:02:00,CM-0564-S,60,,0,0,1,,,
CFFriday-738196-4931,20:00:00,20:00:00,CM-0790-S,70,,1,0,1,,,
CFFriday-738197-4946,21:20:00,21:20:00,CM-0790-S,0,,0,1,1,,,
CFFriday-738197-4946,22:09:00,22:09:00,CM-0564-S,10,,0,0,1,,,
CFFriday-738197-4946,22:17:00,22:17:00,CM-0547-S,20,,0,0,1,,,
CFFriday-738197-4946,22:31:00,22:31:00,CM-0493-S,30,,0,0,1,,,
CFFriday-738197-4946,22:52:00,22:52:00,MM-0356-S,40,,1,0,1,,,
CFFriday-738197-4946,23:11:00,23:11:00,MM-0200-CS,50,,1,0,1,,,
CFFriday-738197-4946,23:23:00,23:23:00,MM-0109-S,60,,1,0,1,,,
CFFriday-738197-4946,23:47:00,23:47:00,NEC-2287,70,,1,0,1,,,
CFWKND-738200-9909,08:05:00,08:05:00,NEC-2287,0,,0,1,1,,,
CFWKND-738200-9909,08:23:00,08:23:00,MM-0109-S,10,,0,1,1,,,
CFWKND-738200-9909,08:36:00,08:36:00,MM-0200-S,20,,0,1,1,,,
CFWKND-738200-9909,08:56:00,08:56:00,MM-0356-S,30,,0,1,1,,,
CFWKND-738200-9909,09:15:00,09:15:00,CM-0493-S,40,,0,0,1,,,
CFWKND-738200-9909,09:29:00,09:29:00,CM-0547-S,50,,0,0,1,,,
CFWKND-738200-9909,09:38:00,09:38:00,CM-0564-S,60,,0,0,1,,,
CFWKND-738200-9909,10:35:00,10:35:00,CM-0790-S,70,,1,0,1,,,
CFWKND-738203-9940,18:15:00,18:15:00,CM-0790-S,0,,0,1,1,,,
CFWKND-738203-9940,19:06:00,19:06:00,CM-0564-S,10,,0,0,1,,,
CFWKND-738203-9940,19:14:00,19:14:00,CM-0547-S,20,,0,0,1,,,
CFWKND-738203-9940,19:27:00,19:27:00,CM-0493-S,30,,0,0,1,,,
CFWKND-738203-9940,19:48:00,19:48:00,MM-0356-S,40,,1,0,1,,,
CFWKND-738203-9940,20:07:00,20:07:00,MM-0200-CS,50,,1,0,1,,,
CFWKND-738203-9940,20:20:00,20:20:00,MM-0109-S,60,,1,0,1,,,
CFWKND-738203-9940,20:45:00,20:45:00,NEC-2287,70,,1,0,1,,,
CoveRd-737339-5234-HaverhillBradfordVan,10:59:00,10:59:00,WR-0264-01,0,North Station via Reading,0,1,1,,,
CoveRd-737339-5234-HaverhillBradfordVan,11:06:00,11:06:00,WR-0228-02,10,North Station via Reading,3,3,1,,,
CoveRd-737339-5234-HaverhillBradfordVan,11:11:00,11:11:00,WR-0205-02,20,North Station via Reading,3,3,1,,,
CoveRd-737339-5234-HaverhillBradfordVan,11:18:00,11:18:00,WR-0163-S,30,North Station via Reading,3,3,1,,,
CoveRd-737339-5234-HaverhillBradfordVan,11:25:00,11:25:00,WR-0120-S,40,,0,0,1,,,
CoveRd-737339-5234-HaverhillBradfordVan,11:31:00,11:31:00,WR-0099-02,50,,0,0,1,,,
CoveRd-737339-5234-HaverhillBradfordVan,11:34:00,11:34:00,WR-0085-02,60,,3,3,1,,,
CoveRd-737339-5234-HaverhillBradfordVan,11:36:00,11:36:00,WR-0075-02,70,,0,0,1,,,
CoveRd-737339-5234-HaverhillBradfordVan,11:38:00,11:38:00,WR-0067-02,80,,3,3,1,,,
CoveRd-737339-5234-HaverhillBradfordVan,11:40:00,11:40:00,WR-0062-02,90,,3,3,1,,,
CoveRd-737339-5234-HaverhillBradfordVan,11:43:00,11:43:00,WR-0053-S,100,,3,3,1,,,
CoveRd-737339-5234-HaverhillBradfordVan,11:45:00,11:45:00,WR-0045-S,110,,0,0,0,,,
CoveRd-737339-5234-HaverhillBradfordVan,12:00:00,12:00:00,BNT-0000,120,,1,0,1,,,
CoveRd-737340-5279-HaverhillBradfordVan,20:15:00,20:15:00,BNT-0000,0,Lawrence via Reading,0,1,1,,,
CoveRd-737340-5279-HaverhillBradfordVan,20:26:00,20:26:00,WR-0045-S,10,Lawrence via Reading,3,3,1,,,
CoveRd-737340-5279-HaverhillBradfordVan,20:28:00,20:28:00,WR-0053-S,20,Lawrence via Reading,3,3,1,,,
CoveRd-737340-5279-HaverhillBradfordVan,20:30:00,20:30:00,WR-0062-01,30,Lawrence via Reading,3,3,1,,,
CoveRd-737340-5279-HaverhillBradfordVan,20:32:00,20:32:00,WR-0067-01,40,Lawrence via Reading,3,3,1,,,
CoveRd-737340-5279-HaverhillBradfordVan,20:35:00,20:35:00,WR-0075-01,50,Lawrence via Reading,0,0,1,,,
CoveRd-737340-5279-HaverhillBradfordVan,20:38:00,20:38:00,WR-0085-01,60,Lawrence via Reading,3,3,1,,,
CoveRd-737340-5279-HaverhillBradfordVan,20:42:00,20:42:00,WR-0099-01,70,Lawrence via Reading,0,0,1,,,
CoveRd-737340-5279-HaverhillBradfordVan,20:48:00,20:48:00,WR-0120-S,80,,0,0,1,,,
CoveRd-737340-5279-HaverhillBradfordVan,20:54:00,20:54:00,WR-0163-S,90,,3,3,1,,,
CoveRd-737340-5279-HaverhillBradfordVan,21:01:00,21:01:00,WR-0205-02,100,,3,3,1,,,
CoveRd-737340-5279-HaverhillBradfordVan,21:06:00,21:06:00,WR-0228-02,110,,3,3,1,,,
CoveRd-737340-5279-HaverhillBradfordVan,21:13:00,21:13:00,WR-0264-02,120,,1,0,1,,,
CoveRd-737341-5243-HaverhillBradfordVan,13:15:00,13:15:00,BNT-0000,0,Lawrence via Reading,0,1,1,,,
CoveRd-737341-5243-HaverhillBradfordVan,13:26:00,13:26:00,WR-0045-S,10,Lawrence via Reading,3,3,1,,,
CoveRd-737341-5243-HaverhillBradfordVan,13:28:00,13:28:00,WR-0053-S,20,Lawrence via Reading,3,3,1,,,
CoveRd-737341-5243-HaverhillBradfordVan,13:30:00,13:30:00,WR-0062-01,30,Lawrence via Reading,3,3,1,,,
CoveRd-737341-5243-HaverhillBradfordVan,13:32:00,13:32:00,WR-0067-01,40,Lawrence via Reading,3,3,1,,,
CoveRd-737341-5243-HaverhillBradfordVan,13:35:00,13:35:00,WR-0075-01,50,Lawrence via Reading,0,0,1,,,
CoveRd-737341-5243-HaverhillBradfordVan,13:38:00,13:38:00,WR-0085-01,60,Lawrence via Reading,3,3,1,,,
CoveRd-737341-5243-HaverhillBradfordVan,13:42:00,13:42:00,WR-0099-01,70,Lawrence via Reading,0,0,1,,,
CoveRd-737341-5243-HaverhillBradfordVan,13:48:00,13:48:00,WR-0120-S,80,,0,0,1,,,
CoveRd-737341-5243-HaverhillBradfordVan,13:54:00,13:54:00,WR-0163-S,90,,3,3,1,,,
CoveRd-737341-5243-HaverhillBradfordVan,14:01:00,14:01:00,WR-0205-02,100,,3,3,1,,,
CoveRd-737341-5243-HaverhillBradfordVan,14:06:00,14:06:00,WR-0228-02,110,,3,3,1,,,
CoveRd-737341-5243-HaverhillBradfordVan,14:13:00,14:13:00,WR-0264-02,120,,1,0,1,,,
CoveRd-737342-5251-HaverhillBradfordVan,15:15:00,15:15:00,BNT-0000,0,Lawrence via Reading,0,1,1,,,
CoveRd-737342-5251-HaverhillBradfordVan,15:26:00,15:26:00,WR-0045-S,10,Lawrence via Reading,3,3,1,,,
CoveRd-737342-5251-HaverhillBradfordVan,15:28:00,15:28:00,WR-0053-S,20,Lawrence via Reading,3,3,1,,,
CoveRd-737342-5251-HaverhillBradfordVan,15:30:00,15:30:00,WR-0062-01,30,Lawrence via Reading,3,3,1,,,
CoveRd-737342-5251-HaverhillBradfordVan,15:32:00,15:32:00,WR-0067-01,40,Lawrence via Reading,3,3,1,,,
CoveRd-737342-5251-HaverhillBradfordVan,15:35:00,15:35:00,WR-0075-01,50,Lawrence via Reading,0,0,1,,,
CoveRd-737342-5251-HaverhillBradfordVan,15:38:00,15:38:00,WR-0085-01,60,Lawrence via Reading,3,3,1,,,
CoveRd-737342-5251-HaverhillBradfordVan,15:42:00,15:42:00,WR-0099-01,70,Lawrence via Reading,0,0,1,,,
CoveRd-737342-5251-HaverhillBradfordVan,15:48:00,15:48:00,WR-0120-S,80,,0,0,1,,,
CoveRd-737342-5251-HaverhillBradfordVan,15:54:00,15:54:00,WR-0163-S,90,,3,3,1,,,
CoveRd-737342-5251-HaverhillBradfordVan,16:01:00,16:01:00,WR-0205-02,100,,3,3,1,,,
CoveRd-737342-5251-HaverhillBradfordVan,16:06:00,16:06:00,WR-0228-02,110,,3,3,1,,,
CoveRd-737342-5251-HaverhillBradfordVan,16:13:00,16:13:00,WR-0264-02,120,,1,0,1,,,
CoveRd-737343-5252-HaverhillBradfordVan,14:59:00,14:59:00,WR-0264-01,0,North Station via Reading,0,1,1,,,
CoveRd-737343-5252-HaverhillBradfordVan,15:06:00,15:06:00,WR-0228-02,10,North Station via Reading,3,3,1,,,
CoveRd-737343-5252-HaverhillBradfordVan,15:11:00,15:11:00,WR-0205-02,20,North Station via Reading,3,3,1,,,
CoveRd-737343-5252-HaverhillBradfordVan,15:18:00,15:18:00,WR-0163-S,30,North Station via Reading,3,3,1,,,
CoveRd-737343-5252-HaverhillBradfordVan,15:25:00,15:25:00,WR-0120-S,40,,0,0,1,,,
CoveRd-737343-5252-HaverhillBradfordVan,15:31:00,15:31:00,WR-0099-02,50,,0,0,1,,,
CoveRd-737343-5252-HaverhillBradfordVan,15:34:00,15:34:00,WR-0085-02,60,,3,3,1,,,
CoveRd-737343-5252-HaverhillBradfordVan,15:36:00,15:36:00,WR-0075-02,70,,0,0,1,,,
CoveRd-737343-5252-HaverhillBradfordVan,15:38:00,15:38:00,WR-0067-02,80,,3,3,1,,,
CoveRd-737343-5252-HaverhillBradfordVan,15:40:00,15:40:00,WR-0062-02,90,,3,3,1,,,
CoveRd-737343-5252-HaverhillBradfordVan,15:42:00,15:42:00,WR-0053-S,100,,3,3,1,,,
CoveRd-737343-5252-HaverhillBradfordVan,15:45:00,15:45:00,WR-0045-S,110,,0,0,0,,,
CoveRd-737343-5252-HaverhillBradfordVan,16:00:00,16:00:00,BNT-0000,120,,1,0,1,,,
CoveRd-737346-5262-HaverhillBradfordVan,16:59:00,16:59:00,WR-0264-01,0,North Station via Reading,0,1,1,,,
CoveRd-737346-5262-HaverhillBradfordVan,17:06:00,17:06:00,WR-0228-02,10,North Station via Reading,3,3,1,,,
CoveRd-737346-5262-HaverhillBradfordVan,17:11:00,17:11:00,WR-0205-02,20,North Station via Reading,3,3,1,,,
CoveRd-737346-5262-HaverhillBradfordVan,17:18:00,17:18:00,WR-0163-S,30,North Station via Reading,3,3,1,,,
CoveRd-737346-5262-HaverhillBradfordVan,17:25:00,17:25:00,WR-0120-S,40,,0,0,1,,,
CoveRd-737346-5262-HaverhillBradfordVan,17:31:00,17:31:00,WR-0099-02,50,,0,0,1,,,
CoveRd-737346-5262-HaverhillBradfordVan,17:34:00,17:34:00,WR-0085-02,60,,3,3,1,,,
CoveRd-737346-5262-HaverhillBradfordVan,17:36:00,17:36:00,WR-0075-02,70,,0,0,1,,,
CoveRd-737346-5262-HaverhillBradfordVan,17:38:00,17:38:00,WR-0067-02,80,,3,3,1,,,
CoveRd-737346-5262-HaverhillBradfordVan,17:40:00,17:40:00,WR-0062-02,90,,3,3,1,,,
CoveRd-737346-5262-HaverhillBradfordVan,17:42:00,17:42:00,WR-0053-S,100,,3,3,1,,,
CoveRd-737346-5262-HaverhillBradfordVan,17:45:00,17:45:00,WR-0045-S,110,,0,0,0,,,
CoveRd-737346-5262-HaverhillBradfordVan,18:00:00,18:00:00,BNT-0000,120,,1,0,1,,,
CoveRd-737347-5263-HaverhillBradfordVan,17:15:00,17:15:00,BNT-0000,0,Lawrence via Reading,0,1,1,,,
CoveRd-737347-5263-HaverhillBradfordVan,17:26:00,17:26:00,WR-0045-S,10,Lawrence via Reading,3,3,1,,,
CoveRd-737347-5263-HaverhillBradfordVan,17:28:00,17:28:00,WR-0053-S,20,Lawrence via Reading,3,3,1,,,
CoveRd-737347-5263-HaverhillBradfordVan,17:30:00,17:30:00,WR-0062-01,30,Lawrence via Reading,3,3,1,,,
CoveRd-737347-5263-HaverhillBradfordVan,17:32:00,17:32:00,WR-0067-01,40,Lawrence via Reading,3,3,1,,,
CoveRd-737347-5263-HaverhillBradfordVan,17:35:00,17:35:00,WR-0075-01,50,Lawrence via Reading,0,0,1,,,
CoveRd-737347-5263-HaverhillBradfordVan,17:38:00,17:38:00,WR-0085-01,60,Lawrence via Reading,3,3,1,,,
CoveRd-737347-5263-HaverhillBradfordVan,17:42:00,17:42:00,WR-0099-01,70,Lawrence via Reading,0,0,1,,,
CoveRd-737347-5263-HaverhillBradfordVan,17:48:00,17:48:00,WR-0120-S,80,,0,0,1,,,
CoveRd-737347-5263-HaverhillBradfordVan,17:54:00,17:54:00,WR-0163-S,90,,3,3,1,,,
CoveRd-737347-5263-HaverhillBradfordVan,18:01:00,18:01:00,WR-0205-02,100,,3,3,1,,,
CoveRd-737347-5263-HaverhillBradfordVan,18:06:00,18:06:00,WR-0228-02,110,,3,3,1,,,
CoveRd-737347-5263-HaverhillBradfordVan,18:13:00,18:13:00,WR-0264-02,120,,1,0,1,,,
CoveRd-737348-5235-HaverhillBradfordVan,11:15:00,11:15:00,BNT-0000,0,Lawrence via Reading,0,1,1,,,
CoveRd-737348-5235-HaverhillBradfordVan,11:26:00,11:26:00,WR-0045-S,10,Lawrence via Reading,3,3,1,,,
CoveRd-737348-5235-HaverhillBradfordVan,11:28:00,11:28:00,WR-0053-S,20,Lawrence via Reading,3,3,1,,,
CoveRd-737348-5235-HaverhillBradfordVan,11:30:00,11:30:00,WR-0062-01,30,Lawrence via Reading,3,3,1,,,
CoveRd-737348-5235-HaverhillBradfordVan,11:32:00,11:32:00,WR-0067-01,40,Lawrence via Reading,3,3,1,,,
CoveRd-737348-5235-HaverhillBradfordVan,11:35:00,11:35:00,WR-0075-01,50,Lawrence via Reading,0,0,1,,,
CoveRd-737348-5235-HaverhillBradfordVan,11:38:00,11:38:00,WR-0085-01,60,Lawrence via Reading,3,3,1,,,
CoveRd-737348-5235-HaverhillBradfordVan,11:42:00,11:42:00,WR-0099-01,70,Lawrence via Reading,0,0,1,,,
CoveRd-737348-5235-HaverhillBradfordVan,11:48:00,11:48:00,WR-0120-S,80,,0,0,1,,,
CoveRd-737348-5235-HaverhillBradfordVan,11:54:00,11:54:00,WR-0163-S,90,,3,3,1,,,
CoveRd-737348-5235-HaverhillBradfordVan,12:01:00,12:01:00,WR-0205-02,100,,3,3,1,,,
CoveRd-737348-5235-HaverhillBradfordVan,12:06:00,12:06:00,WR-0228-02,110,,3,3,1,,,
CoveRd-737348-5235-HaverhillBradfordVan,12:13:00,12:13:00,WR-0264-02,120,,1,0,1,,,
CoveRd-737350-5225-HaverhillBradfordVan,09:00:00,09:00:00,BNT-0000,0,Lawrence via Reading,0,1,1,,,
CoveRd-737350-5225-HaverhillBradfordVan,09:11:00,09:11:00,WR-0045-S,10,Lawrence via Reading,3,3,1,,,
CoveRd-737350-5225-HaverhillBradfordVan,09:13:00,09:13:00,WR-0053-S,20,Lawrence via Reading,3,3,1,,,
CoveRd-737350-5225-HaverhillBradfordVan,09:15:00,09:15:00,WR-0062-01,30,Lawrence via Reading,3,3,1,,,
CoveRd-737350-5225-HaverhillBradfordVan,09:17:00,09:17:00,WR-0067-01,40,Lawrence via Reading,3,3,1,,,
CoveRd-737350-5225-HaverhillBradfordVan,09:20:00,09:20:00,WR-0075-01,50,Lawrence via Reading,0,0,1,,,
CoveRd-737350-5225-HaverhillBradfordVan,09:23:00,09:23:00,WR-0085-01,60,Lawrence via Reading,3,3,1,,,
CoveRd-737350-5225-HaverhillBradfordVan,09:27:00,09:27:00,WR-0099-01,70,Lawrence via Reading,0,0,1,,,
CoveRd-737350-5225-HaverhillBradfordVan,09:33:00,09:33:00,WR-0120-S,80,,0,0,1,,,
CoveRd-737350-5225-HaverhillBradfordVan,09:39:00,09:39:00,WR-0163-S,90,,3,3,1,,,
CoveRd-737350-5225-HaverhillBradfordVan,09:46:00,09:46:00,WR-0205-02,100,,3,3,1,,,
