"service_id","date","exception_type"
"93AB6BD9","20250710","1"
"93AB6BD9","20250711","1"
"93AB6BD9","20250714","1"
"93AB6BD9","20250715","1"
"93AB6BD9","20250716","1"
"93AB6BD9","20250717","1"
"93AB6BD9","20250718","1"
"93AB6BD9","20250721","1"
"93AB6BD9","20250722","1"
"93AB6BD9","20250723","1"
"93AB6BD9","20250724","1"
"93AB6BD9","20250725","1"
"93AB6BD9","20250728","1"
"93AB6BD9","20250729","1"
"93AB6BD9","20250730","1"
"93AB6BD9","20250731","1"
"93AB6BD9","20250801","1"
"93AB6BD9","20250804","1"
"93AB6BD9","20250805","1"
"93AB6BD9","20250806","1"
"93AB6BD9","20250807","1"
"93AB6BD9","20250808","1"
"93AB6BD9","20250811","1"
"93AB6BD9","20250812","1"
"93AB6BD9","20250813","1"
"93AB6BD9","20250814","1"
"93AB6BD9","20250815","1"
"93AB6BD9","20250818","1"
"93AB6BD9","20250819","1"
"93AB6BD9","20250820","1"
"93AB6BD9","20250821","1"
"93AB6BD9","20250822","1"
"93AB6BD9","20250825","1"
"93AB6BD9","20250826","1"
"93AB6BD9","20250827","1"
"93AB6BD9","20250828","1"
"93AB6BD9","20250829","1"
"58CE1625","20250609","1"
"58CE1625","20250623","1"
"8979D7D3","20250608","1"
"8979D7D3","20250622","1"
